Ledger,Date,Account,D/C,Amount
AAA,45359,890000,D,2116158
AAA,45359,340000,C,2116158
AAA,45362,330000,D,4861614
AAA,45362,450000,D,4228092
AAA,45362,250000,C,9089706
AAA,45390,813000,D,4847520
AAA,45390,330000,C,4847520
AAA,45390,450000,D,52022784
AAA,45390,350000,C,52022784
AAA,45390,450000,C,51849954
AAA,45390,350000,D,51849954
AAA,45374,320000,D,864000
AAA,45374,320000,D,1008000
AAA,45374,320000,D,7200
AAA,45374,320000,D,36000
AAA,45374,320000,D,14400
AAA,45374,320000,D,7200
AAA,45374,320000,D,14400
AAA,45374,320000,D,18000
AAA,45374,320000,D,7200
AAA,45374,320000,D,7200
AAA,45374,320000,D,10800
AAA,45374,320000,D,7200
AAA,45374,320000,D,21600
AAA,45374,320000,D,3600
AAA,45374,320000,D,14400
AAA,45374,320000,D,7200
AAA,45374,320000,D,4320
AAA,45374,250000,C,868320
AAA,45374,250000,C,1184400
AAA,45360,710000,D,1008000
AAA,45360,320000,C,1008000
AAA,45360,812000,D,7200
AAA,45360,320000,C,7200
AAA,45360,817000,D,36000
AAA,45360,320000,C,36000
AAA,45360,820000,D,14400
AAA,45360,320000,C,14400
AAA,45360,822000,D,7200
AAA,45360,320000,C,7200
AAA,45360,824000,D,14400
AAA,45360,320000,C,14400
AAA,45360,825000,D,864000
AAA,45360,320000,C,864000
AAA,45360,826000,D,18000
AAA,45360,320000,C,18000
AAA,45360,827000,D,7200
AAA,45360,320000,C,7200
AAA,45360,828000,D,7200
AAA,45360,320000,C,7200
AAA,45360,831000,D,10800
AAA,45360,320000,C,10800
AAA,45360,832000,D,7200
AAA,45360,320000,C,7200
AAA,45360,833000,D,21600
AAA,45360,320000,C,21600
AAA,45360,834000,D,3600
AAA,45360,320000,C,3600
AAA,45360,835000,D,14400
AAA,45360,320000,C,14400
AAA,45360,836000,D,7200
AAA,45360,320000,C,7200
AAA,45360,837000,D,4320
AAA,45360,320000,C,4320
AAA,45390,152000,D,2857500
AAA,45390,610000,C,2857500
AAA,45389,250000,D,600000
AAA,45389,232000,C,600000
AAA,45390,232000,D,3030000
AAA,45390,151000,C,3030000
AAA,45390,250000,D,3030000
AAA,45390,232000,C,3030000
AAA,45390,152000,D,222000
AAA,45390,610000,C,222000
AAA,45390,232000,D,222000
AAA,45390,151000,C,222000
AAA,45389,250000,D,222000
AAA,45389,232000,C,222000
AAA,45390,152000,D,529998
AAA,45390,610000,C,529998
AAA,45390,232000,D,540000
AAA,45390,151000,C,540000
AAA,45389,250000,D,540000
AAA,45389,232000,C,540000
AAA,45390,152000,D,396000
AAA,45390,610000,C,396000
AAA,45390,232000,D,396000
AAA,45390,151000,C,396000
AAA,45389,250000,D,396000
AAA,45389,232000,C,396000
AAA,45390,152000,D,673998
AAA,45390,610000,C,673998
AAA,45390,232000,D,672000
AAA,45390,151000,C,672000
AAA,45389,250000,D,672000
AAA,45389,232000,C,672000
AAA,45390,152000,D,234000
AAA,45390,610000,C,234000
AAA,45390,232000,D,234000
AAA,45390,151000,C,234000
AAA,45389,250000,D,234000
AAA,45389,232000,C,234000
AAA,45390,152000,D,372000
AAA,45390,610000,C,372000
AAA,45390,232000,D,372000
AAA,45390,151000,C,372000
AAA,45389,250000,D,372000
AAA,45389,232000,C,372000
AAA,45390,152000,D,396000
AAA,45390,610000,C,396000
AAA,45390,232000,D,396000
AAA,45390,151000,C,396000
AAA,45389,250000,D,396000
AAA,45389,232000,C,396000
AAA,45362,250000,D,540000
AAA,45362,310000,C,540000
AAA,45390,152000,D,702000
AAA,45390,610000,C,702000
AAA,45390,232000,D,702000
AAA,45390,151000,C,702000
AAA,45389,250000,D,702000
AAA,45389,232000,C,702000
AAA,45390,152000,D,168000
AAA,45390,610000,C,168000
AAA,45390,232000,D,168000
AAA,45390,151000,C,168000
AAA,45390,152000,D,390000
AAA,45390,610000,C,390000
AAA,45390,232000,D,390000
AAA,45390,151000,C,390000
AAA,45389,250000,D,390000
AAA,45389,232000,C,390000
AAA,45390,152000,D,402000
AAA,45390,610000,C,402000
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,720000
AAA,45390,610000,C,720000
AAA,45390,232000,D,720000
AAA,45390,151000,C,720000
AAA,45390,152000,D,175998
AAA,45390,610000,C,175998
AAA,45390,232000,D,174000
AAA,45390,151000,C,174000
AAA,45389,250000,D,174000
AAA,45389,232000,C,174000
AAA,45390,152000,D,399000
AAA,45390,610000,C,399000
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,406002
AAA,45390,610000,C,406002
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,744000
AAA,45390,610000,C,744000
AAA,45390,232000,D,744000
AAA,45390,151000,C,744000
AAA,45389,250000,D,744000
AAA,45389,232000,C,744000
AAA,45390,152000,D,180000
AAA,45390,610000,C,180000
AAA,45390,232000,D,180000
AAA,45390,151000,C,180000
AAA,45389,250000,D,180000
AAA,45389,232000,C,180000
AAA,45389,250000,D,408000
AAA,45389,232000,C,408000
AAA,45388,310000,D,183600
AAA,45388,250000,C,183600
AAA,45390,152000,D,584184
AAA,45390,610000,C,584184
AAA,45390,232000,D,630000
AAA,45390,151000,C,630000
AAA,45390,250000,D,630000
AAA,45390,232000,C,630000
AAA,45390,152000,D,396000
AAA,45390,610000,C,396000
AAA,45390,232000,D,396000
AAA,45390,151000,C,396000
AAA,45389,250000,D,396000
AAA,45389,232000,C,396000
AAA,45390,152000,D,774000
AAA,45390,610000,C,774000
AAA,45390,232000,D,774000
AAA,45390,151000,C,774000
AAA,45389,250000,D,774000
AAA,45389,232000,C,774000
AAA,45390,152000,D,181998
AAA,45390,610000,C,181998
AAA,45390,232000,D,180000
AAA,45390,151000,C,180000
AAA,45389,250000,D,180000
AAA,45389,232000,C,180000
AAA,45390,152000,D,403332
AAA,45390,610000,C,403332
AAA,45390,232000,D,420000
AAA,45390,151000,C,420000
AAA,45389,250000,D,420000
AAA,45389,232000,C,420000
AAA,45390,152000,D,396000
AAA,45390,610000,C,396000
AAA,45390,232000,D,396000
AAA,45390,151000,C,396000
AAA,45389,250000,D,396000
AAA,45389,232000,C,396000
AAA,45390,152000,D,793998
AAA,45390,610000,C,793998
AAA,45390,232000,D,792000
AAA,45390,151000,C,792000
AAA,45389,250000,D,792000
AAA,45389,232000,C,792000
AAA,45390,152000,D,194664
AAA,45390,610000,C,194664
AAA,45390,232000,D,192000
AAA,45390,151000,C,192000
AAA,45389,250000,D,192000
AAA,45389,232000,C,192000
AAA,45390,152000,D,438000
AAA,45390,610000,C,438000
AAA,45390,232000,D,438000
AAA,45390,151000,C,438000
AAA,45389,250000,D,438000
AAA,45389,232000,C,438000
AAA,45390,152000,D,404502
AAA,45390,610000,C,404502
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,822000
AAA,45390,610000,C,822000
AAA,45390,232000,D,816000
AAA,45390,151000,C,816000
AAA,45389,250000,D,816000
AAA,45389,232000,C,816000
AAA,45390,152000,D,288000
AAA,45390,610000,C,288000
AAA,45390,232000,D,288000
AAA,45390,151000,C,288000
AAA,45389,250000,D,288000
AAA,45389,232000,C,288000
AAA,45390,152000,D,450000
AAA,45390,610000,C,450000
AAA,45390,232000,D,450000
AAA,45390,151000,C,450000
AAA,45389,250000,D,450000
AAA,45389,232000,C,450000
AAA,45390,152000,D,403998
AAA,45390,610000,C,403998
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,870000
AAA,45390,610000,C,870000
AAA,45390,232000,D,870000
AAA,45390,151000,C,870000
AAA,45389,250000,D,870000
AAA,45389,232000,C,870000
AAA,45390,152000,D,204000
AAA,45390,610000,C,204000
AAA,45390,232000,D,204000
AAA,45390,151000,C,204000
AAA,45389,250000,D,204000
AAA,45389,232000,C,204000
AAA,45390,152000,D,457638
AAA,45390,610000,C,457638
AAA,45390,232000,D,462000
AAA,45390,151000,C,462000
AAA,45390,250000,D,462000
AAA,45390,232000,C,462000
AAA,45390,152000,D,403998
AAA,45390,610000,C,403998
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,870000
AAA,45390,610000,C,870000
AAA,45390,232000,D,870000
AAA,45390,151000,C,870000
AAA,45389,250000,D,870000
AAA,45389,232000,C,870000
AAA,45390,152000,D,204000
AAA,45390,610000,C,204000
AAA,45390,232000,D,204000
AAA,45390,151000,C,204000
AAA,45389,250000,D,204000
AAA,45389,232000,C,204000
AAA,45390,152000,D,469638
AAA,45390,610000,C,469638
AAA,45390,232000,D,474000
AAA,45390,151000,C,474000
AAA,45390,250000,D,474000
AAA,45390,232000,C,474000
AAA,45390,152000,D,408000
AAA,45390,610000,C,408000
AAA,45390,232000,D,402000
AAA,45390,151000,C,402000
AAA,45389,250000,D,402000
AAA,45389,232000,C,402000
AAA,45390,152000,D,893502
AAA,45390,610000,C,893502
AAA,45390,232000,D,894000
AAA,45390,151000,C,894000
AAA,45389,250000,D,894000
AAA,45389,232000,C,894000
AAA,45390,816000,D,1470
AAA,45390,115000,C,1470
AAA,45390,816000,D,8322
AAA,45390,115000,C,8322
AAA,45390,816000,D,6966
AAA,45390,115000,C,6966
AAA,45390,816000,D,10458
AAA,45390,115000,C,10458
AAA,45390,816000,D,9144
AAA,45390,115000,C,9144
AAA,45390,816000,D,10134
AAA,45390,115000,C,10134
AAA,45390,816000,D,11256
AAA,45390,115000,C,11256
AAA,45390,816000,D,7584
AAA,45390,115000,C,7584
AAA,45390,816000,D,3828
AAA,45390,115000,C,3828
AAA,45390,816000,D,7416
AAA,45390,115000,C,7416
AAA,45390,816000,D,2814
AAA,45390,115000,C,2814
AAA,45390,816000,D,7890
AAA,45390,115000,C,7890
AAA,45390,816000,D,2004
AAA,45390,115000,C,2004
AAA,45390,816000,D,8400
AAA,45390,115000,C,8400
AAA,45390,816000,D,6564
AAA,45390,115000,C,6564
AAA,45390,816000,D,9696
AAA,45390,115000,C,9696
AAA,45390,816000,D,7932
AAA,45390,115000,C,7932
AAA,45374,110000,D,735678
AAA,45374,250000,C,735678
AAA,45390,816000,D,11034
AAA,45390,115000,C,11034
AAA,45390,814000,D,4998
AAA,45390,210000,C,4998
AAA,45390,818000,D,6000
AAA,45390,210000,C,6000
AAA,45390,823000,D,120000
AAA,45390,210000,C,120000
AAA,45390,811000,D,4998
AAA,45390,320000,C,4998
AAA,45390,890000,D,2116620
AAA,45390,340000,C,2116620
AAA,45393,330000,D,4847520
AAA,45393,450000,D,4242186
AAA,45393,250000,C,9089706
AAA,45420,813000,D,4833378
AAA,45420,330000,C,4833378
AAA,45420,450000,D,52196196
AAA,45420,350000,C,52196196
AAA,45420,450000,C,52022784
AAA,45420,350000,D,52022784
AAA,45405,320000,D,864000
AAA,45405,320000,D,1008000
AAA,45405,320000,D,7200
AAA,45405,320000,D,36000
AAA,45405,320000,D,14400
AAA,45405,320000,D,7200
AAA,45405,320000,D,14400
AAA,45405,320000,D,18000
AAA,45405,320000,D,7200
AAA,45405,320000,D,7200
AAA,45405,320000,D,10800
AAA,45405,320000,D,7200
AAA,45405,320000,D,21600
AAA,45405,320000,D,3600
AAA,45405,320000,D,14400
AAA,45405,320000,D,7200
AAA,45405,320000,D,4320
AAA,45405,250000,C,868320
AAA,45405,250000,C,1184400
AAA,45391,710000,D,1008000
AAA,45391,320000,C,1008000
AAA,45391,812000,D,7200
AAA,45391,320000,C,7200
AAA,45391,817000,D,36000
AAA,45391,320000,C,36000
AAA,45391,820000,D,14400
AAA,45391,320000,C,14400
AAA,45391,822000,D,7200
AAA,45391,320000,C,7200
AAA,45391,824000,D,14400
AAA,45391,320000,C,14400
AAA,45391,825000,D,864000
AAA,45391,320000,C,864000
AAA,45391,826000,D,18000
AAA,45391,320000,C,18000
AAA,45391,827000,D,7200
AAA,45391,320000,C,7200
AAA,45391,828000,D,7200
AAA,45391,320000,C,7200
AAA,45391,831000,D,10800
AAA,45391,320000,C,10800
AAA,45391,832000,D,7200
AAA,45391,320000,C,7200
AAA,45391,833000,D,21600
AAA,45391,320000,C,21600
AAA,45391,834000,D,3600
AAA,45391,320000,C,3600
AAA,45391,835000,D,14400
AAA,45391,320000,C,14400
AAA,45391,836000,D,7200
AAA,45391,320000,C,7200
AAA,45391,837000,D,4320
AAA,45391,320000,C,4320
AAA,45420,152000,D,2857500
AAA,45420,610000,C,2857500
AAA,45420,232000,D,3030000
AAA,45420,151000,C,3030000
AAA,45420,152000,D,222000
AAA,45420,610000,C,222000
AAA,45420,232000,D,222000
AAA,45420,151000,C,222000
AAA,45419,250000,D,222000
AAA,45419,232000,C,222000
AAA,45420,152000,D,529998
AAA,45420,610000,C,529998
AAA,45420,232000,D,540000
AAA,45420,151000,C,540000
AAA,45419,250000,D,540000
AAA,45419,232000,C,540000
AAA,45420,152000,D,396000
AAA,45420,610000,C,396000
AAA,45420,232000,D,396000
AAA,45420,151000,C,396000
AAA,45419,250000,D,396000
AAA,45419,232000,C,396000
AAA,45420,152000,D,673998
AAA,45420,610000,C,673998
AAA,45420,232000,D,672000
AAA,45420,151000,C,672000
AAA,45419,250000,D,672000
AAA,45419,232000,C,672000
AAA,45420,152000,D,234000
AAA,45420,610000,C,234000
AAA,45420,232000,D,234000
AAA,45420,151000,C,234000
AAA,45419,250000,D,234000
AAA,45419,232000,C,234000
AAA,45420,152000,D,372000
AAA,45420,610000,C,372000
AAA,45420,232000,D,372000
AAA,45420,151000,C,372000
AAA,45419,250000,D,372000
AAA,45419,232000,C,372000
AAA,45420,152000,D,396000
AAA,45420,610000,C,396000
AAA,45420,232000,D,396000
AAA,45420,151000,C,396000
AAA,45419,250000,D,396000
AAA,45419,232000,C,396000
AAA,45420,152000,D,702000
AAA,45420,610000,C,702000
AAA,45420,232000,D,702000
AAA,45420,151000,C,702000
AAA,45419,250000,D,702000
AAA,45419,232000,C,702000
AAA,45420,152000,D,168000
AAA,45420,610000,C,168000
AAA,45420,232000,D,168000
AAA,45420,151000,C,168000
AAA,45419,250000,D,168000
AAA,45419,232000,C,168000
AAA,45420,152000,D,390000
AAA,45420,610000,C,390000
AAA,45420,232000,D,390000
AAA,45420,151000,C,390000
AAA,45419,250000,D,390000
AAA,45419,232000,C,390000
AAA,45420,152000,D,402000
AAA,45420,610000,C,402000
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,720000
AAA,45420,610000,C,720000
AAA,45420,232000,D,720000
AAA,45420,151000,C,720000
AAA,45419,250000,D,720000
AAA,45419,232000,C,720000
AAA,45420,152000,D,175998
AAA,45420,610000,C,175998
AAA,45420,232000,D,174000
AAA,45420,151000,C,174000
AAA,45419,250000,D,174000
AAA,45419,232000,C,174000
AAA,45420,152000,D,399000
AAA,45420,610000,C,399000
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,406002
AAA,45420,610000,C,406002
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,744000
AAA,45420,610000,C,744000
AAA,45420,232000,D,744000
AAA,45420,151000,C,744000
AAA,45419,250000,D,744000
AAA,45419,232000,C,744000
AAA,45420,152000,D,180000
AAA,45420,610000,C,180000
AAA,45420,232000,D,180000
AAA,45420,151000,C,180000
AAA,45419,250000,D,180000
AAA,45419,232000,C,180000
AAA,45420,152000,D,584184
AAA,45420,610000,C,584184
AAA,45420,232000,D,630000
AAA,45420,151000,C,630000
AAA,45420,152000,D,396000
AAA,45420,610000,C,396000
AAA,45420,232000,D,396000
AAA,45420,151000,C,396000
AAA,45419,250000,D,396000
AAA,45419,232000,C,396000
AAA,45420,152000,D,774000
AAA,45420,610000,C,774000
AAA,45420,232000,D,774000
AAA,45420,151000,C,774000
AAA,45419,250000,D,774000
AAA,45419,232000,C,774000
AAA,45420,152000,D,181998
AAA,45420,610000,C,181998
AAA,45420,232000,D,180000
AAA,45420,151000,C,180000
AAA,45419,250000,D,180000
AAA,45419,232000,C,180000
AAA,45420,152000,D,403332
AAA,45420,610000,C,403332
AAA,45420,232000,D,420000
AAA,45420,151000,C,420000
AAA,45419,250000,D,420000
AAA,45419,232000,C,420000
AAA,45420,152000,D,396000
AAA,45420,610000,C,396000
AAA,45420,232000,D,396000
AAA,45420,151000,C,396000
AAA,45419,250000,D,396000
AAA,45419,232000,C,396000
AAA,45420,152000,D,793998
AAA,45420,610000,C,793998
AAA,45420,232000,D,792000
AAA,45420,151000,C,792000
AAA,45419,250000,D,792000
AAA,45419,232000,C,792000
AAA,45420,152000,D,194664
AAA,45420,610000,C,194664
AAA,45420,232000,D,192000
AAA,45420,151000,C,192000
AAA,45419,250000,D,192000
AAA,45419,232000,C,192000
AAA,45420,152000,D,438000
AAA,45420,610000,C,438000
AAA,45420,232000,D,438000
AAA,45420,151000,C,438000
AAA,45419,250000,D,438000
AAA,45419,232000,C,438000
AAA,45420,152000,D,404502
AAA,45420,610000,C,404502
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,822000
AAA,45420,610000,C,822000
AAA,45420,232000,D,816000
AAA,45420,151000,C,816000
AAA,45419,250000,D,816000
AAA,45419,232000,C,816000
AAA,45420,152000,D,288000
AAA,45420,610000,C,288000
AAA,45420,232000,D,288000
AAA,45420,151000,C,288000
AAA,45419,250000,D,288000
AAA,45419,232000,C,288000
AAA,45420,152000,D,450000
AAA,45420,610000,C,450000
AAA,45420,232000,D,450000
AAA,45420,151000,C,450000
AAA,45419,250000,D,450000
AAA,45419,232000,C,450000
AAA,45420,152000,D,403998
AAA,45420,610000,C,403998
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,870000
AAA,45420,610000,C,870000
AAA,45420,232000,D,870000
AAA,45420,151000,C,870000
AAA,45419,250000,D,870000
AAA,45419,232000,C,870000
AAA,45420,152000,D,204000
AAA,45420,610000,C,204000
AAA,45420,232000,D,204000
AAA,45420,151000,C,204000
AAA,45419,250000,D,204000
AAA,45419,232000,C,204000
AAA,45420,152000,D,457638
AAA,45420,610000,C,457638
AAA,45420,232000,D,462000
AAA,45420,151000,C,462000
AAA,45420,152000,D,403998
AAA,45420,610000,C,403998
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,870000
AAA,45420,610000,C,870000
AAA,45420,232000,D,870000
AAA,45420,151000,C,870000
AAA,45419,250000,D,870000
AAA,45419,232000,C,870000
AAA,45420,152000,D,204000
AAA,45420,610000,C,204000
AAA,45420,232000,D,204000
AAA,45420,151000,C,204000
AAA,45419,250000,D,204000
AAA,45419,232000,C,204000
AAA,45420,152000,D,469638
AAA,45420,610000,C,469638
AAA,45420,232000,D,474000
AAA,45420,151000,C,474000
AAA,45420,152000,D,408000
AAA,45420,610000,C,408000
AAA,45420,232000,D,402000
AAA,45420,151000,C,402000
AAA,45419,250000,D,402000
AAA,45419,232000,C,402000
AAA,45420,152000,D,893502
AAA,45420,610000,C,893502
AAA,45420,232000,D,894000
AAA,45420,151000,C,894000
AAA,45419,250000,D,894000
AAA,45419,232000,C,894000
AAA,45420,816000,D,1470
AAA,45420,115000,C,1470
AAA,45420,816000,D,8322
AAA,45420,115000,C,8322
AAA,45420,816000,D,6966
AAA,45420,115000,C,6966
AAA,45420,816000,D,10458
AAA,45420,115000,C,10458
AAA,45420,816000,D,9144
AAA,45420,115000,C,9144
AAA,45420,816000,D,10134
AAA,45420,115000,C,10134
AAA,45420,816000,D,11256
AAA,45420,115000,C,11256
AAA,45420,816000,D,7584
AAA,45420,115000,C,7584
AAA,45420,816000,D,3828
AAA,45420,115000,C,3828
AAA,45420,816000,D,7416
AAA,45420,115000,C,7416
AAA,45420,816000,D,2814
AAA,45420,115000,C,2814
AAA,45420,816000,D,7890
AAA,45420,115000,C,7890
AAA,45420,816000,D,2004
AAA,45420,115000,C,2004
AAA,45420,816000,D,8400
AAA,45420,115000,C,8400
AAA,45420,816000,D,6564
AAA,45420,115000,C,6564
AAA,45420,816000,D,9696
AAA,45420,115000,C,9696
AAA,45420,816000,D,7932
AAA,45420,115000,C,7932
AAA,45420,816000,D,11034
AAA,45420,115000,C,11034
AAA,45405,110000,D,377844
AAA,45405,250000,C,377844
AAA,45420,816000,D,5670
AAA,45420,115000,C,5670
AAA,45420,814000,D,4998
AAA,45420,210000,C,4998
AAA,45420,818000,D,6000
AAA,45420,210000,C,6000
AAA,45420,823000,D,120000
AAA,45420,210000,C,120000
AAA,45405,210000,D,360000
AAA,45405,250000,C,360000
AAA,45420,320000,D,60000
AAA,45420,250000,C,60000
AAA,45420,811000,D,4998
AAA,45420,320000,C,4998
AAA,45420,890000,D,2117892
AAA,45420,340000,C,2117892
AAA,45423,330000,D,4833378
AAA,45423,450000,D,4256328
AAA,45423,250000,C,9089706
AAA,45451,813000,D,4819194
AAA,45451,330000,C,4819194
AAA,45451,450000,D,52370184
AAA,45451,350000,C,52370184
AAA,45451,450000,C,52196196
AAA,45451,350000,D,52196196
AAA,45435,320000,D,864000
AAA,45435,320000,D,1008000
AAA,45435,320000,D,7200
AAA,45435,320000,D,36000
AAA,45435,320000,D,14400
AAA,45435,320000,D,7200
AAA,45435,320000,D,14400
AAA,45435,320000,D,18000
AAA,45435,320000,D,7200
AAA,45435,320000,D,7200
AAA,45435,320000,D,10800
AAA,45435,320000,D,7200
AAA,45435,320000,D,21600
AAA,45435,320000,D,3600
AAA,45435,320000,D,14400
AAA,45435,320000,D,7200
AAA,45435,320000,D,4320
AAA,45435,250000,C,868320
AAA,45435,250000,C,1184400
AAA,45421,710000,D,1008000
AAA,45421,320000,C,1008000
AAA,45421,812000,D,7200
AAA,45421,320000,C,7200
AAA,45421,817000,D,36000
AAA,45421,320000,C,36000
AAA,45421,820000,D,14400
AAA,45421,320000,C,14400
AAA,45421,822000,D,7200
AAA,45421,320000,C,7200
AAA,45421,824000,D,14400
AAA,45421,320000,C,14400
AAA,45421,825000,D,864000
AAA,45421,320000,C,864000
AAA,45421,826000,D,18000
AAA,45421,320000,C,18000
